股票,族群,現價,AI分數,交易狀態,市場溫度,市場溫度類別,市場狀態,壓力,支撐,RR,多週期判讀,情境提醒,AI策略劇本,結構結果,日K方向,30分K方向,量價判讀,_cats,_sort,主力痕跡
4931 新盛力,BBU,238.5,56,末升段｜空間緊,🌤 觀察盤,temp-neutral,末升,240(30M平台),229.5(30M平台) / 209(前低),0.17,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 3.30x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,漲勢仍在，但尾段容易出現震盪。<br>目前較適合觀察確認。 空間偏緊，較像要先等確認的盤。,"方向：高檔震盪
關鍵：守住 229.5(30M平台) / 209(前低)，突破 240(30M平台)，RR 偏緊
劇本：若量能無法延續，不追高；失守支撐先控風險。",末升段,多｜強多,多｜強多,放量｜RV 3.30x｜沿短均線攻擊,BBU,1,一般整理
4958 臻鼎-KY,PCB載板材料,548.0,56,末升段｜空間緊,🌤 觀察盤,temp-neutral,末升,553(30M平台),507(30M平台) / 486(前低),0.12,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 3.20x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,漲勢仍在，但尾段容易出現震盪。<br>目前較適合觀察確認。 空間偏緊，較像要先等確認的盤。,"方向：高檔震盪
關鍵：守住 507(30M平台) / 486(前低)，突破 553(30M平台)，RR 偏緊
劇本：若量能無法延續，不追高；失守支撐先控風險。",末升段,多｜強多,多｜強多,放量｜RV 3.20x｜均線上彎,PCB載板材料,1,一般整理
8299 群聯,記憶體,2770.0,56,末升段｜空間緊,🌤 觀察盤,temp-neutral,末升,2795(30M平台),2560(30M平台) / 2514.75(MA20),0.12,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 2.94x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,漲勢仍在，但尾段容易出現震盪。<br>目前較適合觀察確認。 空間偏緊，較像要先等確認的盤。,"方向：高檔震盪
關鍵：守住 2560(30M平台) / 2514.75(MA20)，突破 2795(30M平台)，RR 偏緊
劇本：若量能無法延續，不追高；失守支撐先控風險。",末升段,多｜強多,多｜強多,放量｜RV 2.94x｜均線上彎,記憶體,1,一般整理
2376 技嘉,AI伺服器,387.0,56,末升段｜空間緊,🌤 觀察盤,temp-neutral,末升,388.5(30M平台),369(30M平台) / 337.5(前低),0.08,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 2.13x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,漲勢仍在，但尾段容易出現震盪。<br>目前較適合觀察確認。 空間偏緊，較像要先等確認的盤。,"方向：高檔震盪
關鍵：守住 369(30M平台) / 337.5(前低)，突破 388.5(30M平台)，RR 偏緊
劇本：若量能無法延續，不追高；失守支撐先控風險。",末升段,多｜強多,多｜強多,放量｜RV 2.13x｜沿短均線攻擊,AI伺服器,1,一般整理
2451 創見,記憶體,357.5,56,末升段｜空間緊,🌤 觀察盤,temp-neutral,末升,358(30M平台),337(30M平台) / 322.15(MA20),0.02,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 1.97x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,漲勢仍在，但尾段容易出現震盪。<br>目前較適合觀察確認。 空間偏緊，較像要先等確認的盤。,"方向：高檔震盪
關鍵：守住 337(30M平台) / 322.15(MA20)，突破 358(30M平台)，RR 偏緊
劇本：若量能無法延續，不追高；失守支撐先控風險。",末升段,多｜強多,多｜強多,放量｜RV 1.97x｜沿短均線攻擊,記憶體,1,一般整理
2401 凌陽,MCU,29.65,50,高檔出貨｜偏保守,⚠️ 高風險盤,temp-danger,高檔出貨,30(30M平台) / 30.05(前高),29.45(30M平台) / 27.21(MA20),1.75,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜強空</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 1.84x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>⚠️ 高風險盤</span></div>,上方賣壓已明顯，爆量後若無法延續，容易轉弱。<br>風險開始升高，追價要更保守。,"方向：風險偏空
關鍵：守住 29.45(30M平台) / 27.21(MA20)，突破 30(30M平台) / 30.05(前高)
劇本：盤面風險升高，先保守；反彈若不過壓力仍偏弱；跌破支撐風險會再升高。",高檔出貨,多｜強多,空｜強空,放量｜RV 1.84x｜均線下彎,MCU,8,高檔轉弱
6239 力成,封測,366.0,50,高檔出貨｜偏保守,⚠️ 高風險盤,temp-danger,高檔出貨,379(前高) / 383(30M平台),357.5(前低) / 271.18(MA20),1.53,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜偏空</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 2.84x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>⚠️ 高風險盤</span></div>,上方賣壓已明顯，爆量後若無法延續，容易轉弱。<br>風險開始升高，追價要更保守。,"方向：風險偏空
關鍵：守住 357.5(前低) / 271.18(MA20)，突破 379(前高) / 383(30M平台)
劇本：盤面風險升高，先保守；反彈若不過壓力仍偏弱；跌破支撐風險會再升高。",高檔出貨,多｜強多,空｜偏空,放量｜RV 2.84x｜沿短均線下殺,封測,8,高檔轉弱
3443 創意,ASIC,4655.0,49,主跌空｜偏保守,⚠️ 高風險盤,temp-danger,主跌,4670(前高) / 4740(30M平台),4590(前低) / 4575(30M平台),4.33,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>空｜偏空</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜偏多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 3.14x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>⚠️ 高風險盤</span></div>,空方主導，反彈先看壓力。<br>風險開始升高，追價要更保守。 空間條件不差，若結構延續，仍有操作彈性。,"方向：風險偏空
關鍵：守住 4590(前低) / 4575(30M平台)，突破 4670(前高) / 4740(30M平台)，RR 佳
劇本：盤面風險升高，先保守；反彈若不過壓力仍偏弱；跌破支撐風險會再升高。",主跌空,空｜偏空,空｜偏多,放量｜RV 3.14x｜橫向整理,ASIC,10,一般整理
3081 聯亞,光通訊,2685.0,49,主跌空｜偏保守,⚠️ 高風險盤,temp-danger,主跌,2730(30M平台),2615(30M平台) / 2615(前低),1.56,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>空｜偏多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜偏多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>中繼位階</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 2.09x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>⚠️ 高風險盤</span></div>,空方主導，反彈先看壓力。<br>風險開始升高，追價要更保守。,"方向：風險偏空
關鍵：守住 2615(30M平台) / 2615(前低)，突破 2730(30M平台)
劇本：盤面風險升高，先保守；反彈若不過壓力仍偏弱；跌破支撐風險會再升高。",主跌空,空｜偏多,空｜偏多,放量｜RV 2.09x｜橫向整理,光通訊,10,高檔轉弱
2449 京元電子,封測,318.0,47,空方壓縮｜等方向,🌫 等待盤,temp-cool,空方壓縮,328.5(前高) / 328.5(30M平台),310.73(MA20),0.69,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>空｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜偏空</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>中繼位階</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 3.15x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌫 等待盤</span></div>,空方整理中，若支撐守不住，往下可能加速。<br>市場還在收斂，等確認後再看。 空間偏緊，較像要先等確認的盤。 量縮壓縮味道明顯，等待方向確認即可。,"方向：盤整待變
關鍵：守住 310.73(MA20)，突破 328.5(前高) / 328.5(30M平台)，RR 偏緊
劇本：等待壓力或支撐其中一邊被確認，再決定追蹤方向。 量縮等待表態。",空方壓縮,空｜強多,空｜偏空,放量｜RV 3.15x｜均線下彎,封測,6,量縮壓縮
6526 達發,ASIC,673.0,47,空方壓縮｜等方向,🌫 等待盤,temp-cool,空方壓縮,693.19(保守壓力),659(30M平台) / 659(前低),0.69,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>空｜偏空</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜偏多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>中繼位階</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 2.99x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌫 等待盤</span></div>,空方整理中，若支撐守不住，往下可能加速。<br>市場還在收斂，等確認後再看。 空間偏緊，較像要先等確認的盤。 量縮壓縮味道明顯，等待方向確認即可。,"方向：盤整待變
關鍵：守住 659(30M平台) / 659(前低)，突破 693.19(保守壓力)，RR 偏緊
劇本：等待壓力或支撐其中一邊被確認，再決定追蹤方向。 量縮等待表態。",空方壓縮,空｜偏空,空｜偏多,放量｜RV 2.99x｜沿短均線攻擊,ASIC,6,量縮壓縮
6515 穎崴,封測,8705.0,47,空方壓縮｜等方向,🌫 等待盤,temp-cool,空方壓縮,8800(30M平台) / 9120(前高),8665(前低) / 8655(30M平台),0.42,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>空｜偏空</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜強空</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>中繼位階</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 4.63x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌫 等待盤</span></div>,空方整理中，若支撐守不住，往下可能加速。<br>市場還在收斂，等確認後再看。 空間偏緊，較像要先等確認的盤。 量縮壓縮味道明顯，等待方向確認即可。,"方向：盤整待變
關鍵：守住 8665(前低) / 8655(30M平台)，突破 8800(30M平台) / 9120(前高)，RR 偏緊
劇本：等待壓力或支撐其中一邊被確認，再決定追蹤方向。 量縮等待表態。",空方壓縮,空｜偏空,空｜強空,放量｜RV 4.63x｜均線下彎,封測,6,量縮壓縮
5443 均豪,"機器人,自選",127.0,47,空方壓縮｜等方向,🌫 等待盤,temp-cool,空方壓縮,128.5(30M平台),126.5(30M平台) / 125.62(MA20),0.33,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>空｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜偏空</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>中繼位階</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 2.49x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌫 等待盤</span></div>,空方整理中，若支撐守不住，往下可能加速。<br>市場還在收斂，等確認後再看。 空間偏緊，較像要先等確認的盤。 量縮壓縮味道明顯，等待方向確認即可。,"方向：盤整待變
關鍵：守住 126.5(30M平台) / 125.62(MA20)，突破 128.5(30M平台)，RR 偏緊
劇本：等待壓力或支撐其中一邊被確認，再決定追蹤方向。 量縮等待表態。",空方壓縮,空｜強多,空｜偏空,放量｜RV 2.49x｜橫向整理,"機器人,自選",6,量縮壓縮
6919 康霈,"自選題材,自選",98.6,47,空方壓縮｜等方向,🌫 等待盤,temp-cool,空方壓縮,100.5(前高) / 102(30M平台),98.5(30M平台) / 98(前低),0.05,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>空｜強空</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜強空</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>中繼位階</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 2.77x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌫 等待盤</span></div>,空方整理中，若支撐守不住，往下可能加速。<br>市場還在收斂，等確認後再看。 空間偏緊，較像要先等確認的盤。 量縮壓縮味道明顯，等待方向確認即可。,"方向：盤整待變
關鍵：守住 98.5(30M平台) / 98(前低)，突破 100.5(前高) / 102(30M平台)，RR 偏緊
劇本：等待壓力或支撐其中一邊被確認，再決定追蹤方向。 量縮等待表態。",空方壓縮,空｜強空,空｜強空,放量｜RV 2.77x｜沿短均線下殺,"自選題材,自選",6,量縮壓縮
2408 南亞科,記憶體,381.5,40,末升段｜空間緊,🌤 觀察盤,temp-neutral,末升,392.94(保守壓力),346(30M平台) / 324(前低),0.32,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>量縮｜RV 1.01x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,漲勢仍在，但尾段容易出現震盪。<br>目前較適合觀察確認。 空間偏緊，較像要先等確認的盤。,"方向：高檔震盪
關鍵：守住 346(30M平台) / 324(前低)，突破 392.94(保守壓力)，RR 偏緊
劇本：若量能無法延續，不追高；失守支撐先控風險。",末升段,多｜強多,多｜強多,量縮｜RV 1.01x｜沿短均線攻擊,記憶體,1,一般整理
2356 英業達,AI伺服器,77.2,40,末升段｜空間緊,🌤 觀察盤,temp-neutral,末升,79.52(保守壓力),69.5(30M平台) / 63.9(前低),0.30,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>量縮｜RV 0.81x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,漲勢仍在，但尾段容易出現震盪。<br>目前較適合觀察確認。 空間偏緊，較像要先等確認的盤。,"方向：高檔震盪
關鍵：守住 69.5(30M平台) / 63.9(前低)，突破 79.52(保守壓力)，RR 偏緊
劇本：若量能無法延續，不追高；失守支撐先控風險。",末升段,多｜強多,多｜強多,量縮｜RV 0.81x｜沿短均線攻擊,AI伺服器,1,一般整理
6213 聯茂,PCB載板材料,295.0,38,末升段｜空間緊,🌤 觀察盤,temp-neutral,末升,303.85(保守壓力),270.48(MA20) / 268.5(30M平台),0.36,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>量縮｜RV 0.40x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,漲勢仍在，但尾段容易出現震盪。<br>目前較適合觀察確認。 空間偏緊，較像要先等確認的盤。,"方向：高檔震盪
關鍵：守住 270.48(MA20) / 268.5(30M平台)，突破 303.85(保守壓力)，RR 偏緊
劇本：若量能無法延續，不追高；失守支撐先控風險。",末升段,多｜強多,多｜強多,量縮｜RV 0.40x｜均線上彎,PCB載板材料,1,一般整理
3450 聯鈞,光通訊,539.0,38,末升段｜空間緊,🌤 觀察盤,temp-neutral,末升,555.17(保守壓力),490.5(30M平台) / 481(前低),0.33,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>量縮｜RV 0.70x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,漲勢仍在，但尾段容易出現震盪。<br>目前較適合觀察確認。 空間偏緊，較像要先等確認的盤。,"方向：高檔震盪
關鍵：守住 490.5(30M平台) / 481(前低)，突破 555.17(保守壓力)，RR 偏緊
劇本：若量能無法延續，不追高；失守支撐先控風險。",末升段,多｜強多,多｜強多,量縮｜RV 0.70x｜均線上彎,光通訊,1,一般整理
1597 直得,機器人,180.5,35,空方壓縮｜等方向,🌫 等待盤,temp-cool,空方壓縮,184(30M平台),180(前低) / 180(30M平台),0.14,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>空｜偏多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜強空</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 2.77x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌫 等待盤</span></div>,空方整理中，若支撐守不住，往下可能加速。<br>市場還在收斂，等確認後再看。 空間偏緊，較像要先等確認的盤。 量縮壓縮味道明顯，等待方向確認即可。,"方向：盤整待變
關鍵：守住 180(前低) / 180(30M平台)，突破 184(30M平台)，RR 偏緊
劇本：等待壓力或支撐其中一邊被確認，再決定追蹤方向。 量縮等待表態。",空方壓縮,空｜偏多,空｜強空,放量｜RV 2.77x｜均線下彎,機器人,6,量縮壓縮
4908 前鼎,光通訊,227.5,35,空方壓縮｜等方向,🌫 等待盤,temp-cool,空方壓縮,234.5(30M平台) / 239(前高),227(30M平台),0.07,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>空｜偏多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜強空</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 2.44x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌫 等待盤</span></div>,空方整理中，若支撐守不住，往下可能加速。<br>市場還在收斂，等確認後再看。 空間偏緊，較像要先等確認的盤。 量縮壓縮味道明顯，等待方向確認即可。,"方向：盤整待變
關鍵：守住 227(30M平台)，突破 234.5(30M平台) / 239(前高)，RR 偏緊
劇本：等待壓力或支撐其中一邊被確認，再決定追蹤方向。 量縮等待表態。",空方壓縮,空｜偏多,空｜強空,放量｜RV 2.44x｜沿短均線下殺,光通訊,6,量縮壓縮
3163 波若威,光通訊,1060.0,31,主跌空｜偏保守,⚠️ 高風險盤,temp-danger,主跌,1075(30M平台),1058.6(MA20) / 1030(前低),0.09,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>空｜偏多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜偏多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>均線附近</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 2.32x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>⚠️ 高風險盤</span></div>,空方主導，反彈先看壓力。<br>風險開始升高，追價要更保守。 空間偏緊，較像要先等確認的盤。,"方向：風險偏空
關鍵：守住 1058.6(MA20) / 1030(前低)，突破 1075(30M平台)，RR 偏緊
劇本：盤面風險升高，先保守；反彈若不過壓力仍偏弱；跌破支撐風險會再升高。",主跌空,空｜偏多,空｜偏多,放量｜RV 2.32x｜橫向整理,光通訊,10,一般整理
3264 欣銓,"自選題材,自選",223.0,22,主跌空｜偏保守,⚠️ 高風險盤,temp-danger,主跌,243.5(30M平台) / 243.5(前高),221(30M平台),0.10,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>空｜偏多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜偏空</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>中繼位階</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>量增｜RV 1.40x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>⚠️ 高風險盤</span></div>,空方主導，反彈先看壓力。<br>風險開始升高，追價要更保守。 空間偏緊，較像要先等確認的盤。,"方向：風險偏空
關鍵：守住 221(30M平台)，突破 243.5(30M平台) / 243.5(前高)，RR 偏緊
劇本：盤面風險升高，先保守；反彈若不過壓力仍偏弱；跌破支撐風險會再升高。",主跌空,空｜偏多,空｜偏空,量增｜RV 1.40x｜均線下彎,"自選題材,自選",10,一般整理
